characters_araber;Araber
spokentexts_butler_top_a07_butler_durchwuehlte_kabine_tseq_st_7;Et vous ne sauriez pas ce qu'elle cherchait, par hasard ?
spokentexts_butler_top_a07_butler_durchwuehlte_kabine_tseq_st_8;Non je suis désolé.
texts_butler_top_a07_butler_irgendwelche_beobachtungen_schuss_tseq_title;Coup de feu
spokentexts_butler_top_a07_butler_irgendwelche_beobachtungen_schuss_tseq_st_1;Avez vous entendu le coup de feu ?
spokentexts_butler_top_a07_butler_irgendwelche_beobachtungen_schuss_tseq_st_2;Le coup de feu juste avant que l'alarme ne sonne... L'avez vous entendu depuis le gaillard avant ?
spokentexts_butler_top_a07_butler_irgendwelche_beobachtungen_schuss_tseq_st_3;Non.
spokentexts_butler_top_a07_butler_irgendwelche_beobachtungen_schuss_tseq_st_4;Seulement l'alarme, monsieur.
texts_butler_top_a07_butler_irgendwelche_beobachtungen_tseq_title;La nuit dernière
spokentexts_butler_top_a07_butler_irgendwelche_beobachtungen_tseq_st_1;Avez vous remarqué quelque chose de suspect la nuit dernière ?
spokentexts_butler_top_a07_butler_irgendwelche_beobachtungen_tseq_st_2;Non, monsieur. Une fois que la baronne est allée au salon, je suis parti sur le gaillard avant.
spokentexts_butler_top_a07_butler_irgendwelche_beobachtungen_tseq_st_3;J'y suis resté jusqu'à ce que l'alarme ne sonne. Ensuite je suis arrivé sur le pont-promenade peu de temps après le Professeur Lucien et Mlle Miller.
spokentexts_butler_top_a07_butler_irgendwelche_beobachtungen_tseq_st_4;Nous vous avons retrouvé là bas, avec l'Inspecteur Legrand. Vous étiez inconscient et l'inspecteur a demandé à ce que l'on s'occupe de vous.
texts_butler_top_a07_butler_irgendwelche_freizeit_tseq_title;Temps de repos
spokentexts_butler_top_a07_butler_irgendwelche_freizeit_tseq_st_3;Vous avez dit être sur le gaillard avant. On dirait que la baronne vous avait donné le reste de votre soirée ?
spokentexts_butler_top_a07_butler_irgendwelche_freizeit_tseq_st_4;Pas complètement, monsieur. Un des membres d'équipage m'a informé que la baronne voulait qu'on vienne la chercher à dix heures moins dix.
spokentexts_butler_top_a07_butler_irgendwelche_freizeit_tseq_st_5;Bien. Et pourquoi cela ?
spokentexts_butler_top_a07_butler_irgendwelche_freizeit_tseq_st_6;Je suppose qu'elle voulait partager le succès de ce voyage avec la capitaine et les autres passagers.
spokentexts_butler_top_a07_butler_irgendwelche_freizeit_tseq_st_7;Elle n'avait pas l'intention de dormir alors ?
spokentexts_butler_top_a07_butler_irgendwelche_freizeit_tseq_st_8;Elle n'était pas comme ça, monsieur. Elle avait beaucoup de... caractère, dirons nous... quand il s'agissait de rendez-vous sociaux et d'un ou deux glasses de champagne. She had a lot of... spirit, shall we say... when it came to social engagements and a glass or two of champagne.
texts_butler_top_a07_butler_ordentliche_frau_tseq_title;Une femme bien ordonnée ?
spokentexts_butler_top_a07_butler_ordentliche_frau_tseq_st_1;Décririez vous la baronne comme quelqu'un de bien ordonné ?
spokentexts_butler_top_a07_butler_ordentliche_frau_tseq_st_4;Eh bien, elle... Elle avait beaucoup de responsabilités, monsieur.
spokentexts_butler_top_a07_butler_ordentliche_frau_tseq_st_3;Ca ne répond pas à ma question.
spokentexts_butler_top_a07_butler_ordentliche_frau_tseq_st_5;Elle avait l'habitude d'emmener beaucoup de bagages lors de ses voyages. Et je l'aidais à s'en occuper du mieux possible.
spokentexts_butler_top_a07_butler_ordentliche_frau_tseq_st_6;Elle était toujours très en colère si quelque chose venait à manquer.
spokentexts_butler_top_a07_butler_ordentliche_frau_tseq_st_7;Que sont les des photos et les documents que j'ai vu dans sa cabine ?
spokentexts_butler_top_a07_butler_ordentliche_frau_tseq_st_9;Je ne peux vraiment pas vous dire. Ils étaient hors limite pour moi, monsieur.
spokentexts_butler_top_a07_butler_ordentliche_frau_tseq_st_11;Des mémoires de la guerre je dirais. Ils lui tenaient beaucoup à coeur.
texts_butler_top_a07_butler_steifer_arm_tseq_title;Bras handicapé
spokentexts_butler_top_a07_butler_steifer_arm_tseq_st_1;Puis je vous demander ce qui est arrivé à votre bras ?
spokentexts_butler_top_a07_butler_steifer_arm_tseq_st_2;Un souvenir de la guerre, monsieur.
spokentexts_butler_top_a07_butler_steifer_arm_tseq_st_3;Cela ne vous gêne-t-il pas dans votre travail ?
spokentexts_butler_top_a07_butler_steifer_arm_tseq_st_4_direction;sauer, vorwurfsvoll
spokentexts_butler_top_a07_butler_steifer_arm_tseq_st_4;Si monsieur, évidemment.
spokentexts_butler_top_a07_butler_steifer_arm_tseq_st_5_direction;a bit ashamed
spokentexts_butler_top_a07_butler_steifer_arm_tseq_st_5;Je ne voulais pas vous offenser.
spokentexts_butler_top_a07_butler_steifer_arm_tseq_st_6_direction;traurig
spokentexts_butler_top_a07_butler_steifer_arm_tseq_st_6;La baronne avait un petit faible pour les anciens combattants handicapés. Je pense qu'elle a dû beaucoup souffrir elle aussi.
texts_butler_top_a07_butler_verabschieden_tseq_title;Dire au revoir
spokentexts_butler_top_a07_butler_verabschieden_tseq_st_1;Je pense que c'est tout pour le moment.
spokentexts_butler_top_a07_butler_verabschieden_tseq_st_2;S'il vous plait monsieur, trouvez le meurtrier ! Vous devez prouver que je n'avais rien à voir dans tout cela ! 
sequences_butler_top_a07_butler_verabschieden_tseq#2;[Butler goes back to his normal Idle.]
texts_butler_top_a07_butler_wie_lange_bei_baronin_tseq_title;Travail pour la baronne
spokentexts_butler_top_a07_butler_wie_lange_bei_baronin_tseq_st_1;Depuis combien de temps travailliez vous pour la baronne ?
spokentexts_butler_top_a07_butler_wie_lange_bei_baronin_tseq_st_2;Six mois, monsieur.
spokentexts_butler_top_a07_butler_wie_lange_bei_baronin_tseq_st_3;Seulement six mois ?!
spokentexts_butler_top_a07_butler_wie_lange_bei_baronin_tseq_st_4;J'ai toujours cru que les majordomes accompagnaient leurs employeurs pendant des décennies !
spokentexts_butler_top_a07_butler_wie_lange_bei_baronin_tseq_st_5;Les décennies en question doivent bien commencer quelque part, Officier.
spokentexts_butler_top_a07_butler_wie_lange_bei_baronin_tseq_st_6;Mon prédécesseur n'était plus capable d'assumer les tâches requises. La goutte, monsieur.
spokentexts_butler_top_a07_butler_wie_lange_bei_baronin_tseq_st_7;Je comprends.
spokentexts_butler_top_a07_butler_wie_lange_bei_baronin_tseq_st_8;J'ai obtenu le poste et espérait avoir assuré ma carrière pour les vingt prochaines années !
spokentexts_butler_ex_1_st_1;"Le majordome de la baronne n'a pas l'air d'avoir beaucoup dormi. Je décrirais son visage comme ""inquiet""."
sequences_butler_ex_1#2;[The butler sits nervously in one of the arm chairs, rubs his hands over his thighs, runs his fingers through his hair from time to time, drums his fingers on the table etc.]
spokentexts_butler_talk_1_st_1;Bonjour, Mr Inch.
spokentexts_butler_talk_1_st_2;Oh, Officier. Bonjour.
spokentexts_butler_talk_1_st_3;Vous avez l'air mal en point. Ce doit être terrible pour vous.
spokentexts_butler_talk_1_st_4;Complètement ! Personne ne voudra m'embaucher maintenant !
spokentexts_butler_talk_1_st_5;Um... Pardon ?
spokentexts_butler_talk_1_st_11_direction;eindringlich
spokentexts_butler_talk_1_st_11;Ma maîtresse a été assassinée.
spokentexts_butler_talk_1_st_12;Engageriez vous un majordome qui a été mêlé à une histoire de meurtre ?
spokentexts_butler_talk_1_st_13;Mais si votre culpabilité est écartée...
spokentexts_butler_talk_1_st_14;Si !
spokentexts_butler_talk_1_st_15;Mais dans le cas contraire ? Qui d'autre pourraient ils accuser ?!
spokentexts_butler_talk_1_st_16;Il n'y a aucun jardinier à bord !
spokentexts_butler_talk_1_st_17_direction;amused
spokentexts_butler_talk_1_st_17;Heh. Je comprends votre problème.
spokentexts_butler_talk_1_st_18;Vu les circonstances, je suis certain que vous voudrez bien répondre à quelques questions qui pourraient vous innnocenter, n'est ce pas ?
spokentexts_butler_talk_1_st_19;Bien sûr !
spokentexts_butler_talk_2_st_1;J'ai d'autres questions à vous poser, Mr Inch.
spokentexts_butler_talk_2_st_2;Oh ! Bien sûr, monsieur !
spokentexts_butler_talk_3_st_1;La mort de sa maîtresse ne dérange pas vraiment Mr Inch. Seul son propre avenir l'inquiète.
texts_ermittler_mo_ex_1__2;Regarder l'Inspecteur Legrand
texts_ermittler_mo_used_mit_kissenbezug_1;Montrer la taie d'oreiller brûlée à Legrand
texts_ermittler_mo_used_mit_patrone_1;Montrer la balle à Legrand
texts_ermittler_top_a07_ermittler_blutfleck_tseq_title;Tâche de sang
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_1;J'ai observé plus précisément la tâche de sang sur le lit de la baronne.
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_2;J'ai pris un échantillon du sang sur le lit de la baronne. Il y a quelque chose qui me dérange.
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_3;Oui ? Qu'est ce qui cloche ?
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_4;Il a l'air...bizarre.
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_5_direction;doubtful
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_5;Bizarre ?
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_6;Je pense qu'il devrait être plus sombre.
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_7_direction;doubtful
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_7;Je comprends. En raison du fer qu'il contient, le sang s'assombrira plus il sera exposé à l'air libre.
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_8_direction;cheered up
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_8;Exact. Et...
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_16;Nous n'avons pas de temps à perdre. Le docteur Gebhardt a examiné le corps de façon approfondi. Il aurait remarqué si quoi que ce soit n'était pas normal.
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_10;Et vous faites complètement confiance au docteur Gebhardt ?
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_11_direction;somewhat threatening
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_11;Je fais confiance à quiconque dans les limites du raisonnable.
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_12;Il y aura une autopsie complète à notre arrivée au Caire. En attendant, le docteur est un des rares individus qui n'est pas considéré comme un suspect.
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_13;Vous, lui, le clandestin, Officier Oliver and moi même avons tous des alibis.
spokentexts_ermittler_top_a07_ermittler_blutfleck_tseq_st_15;A côté de cela, il reste suffisamment de suspects disponibles.
texts_ermittler_top_a07_ermittler_daunen_tseq_title;Plumes
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_1;J'ai trouvé des plumes dans la cabine de la baronne !
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_2_direction;uninterested
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_2;Vraiment ?
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_3;Oui, sous son lit !
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_4;Oui ! Elles étaient dans un vase, près de la porte.
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_5;Certaines étaient sous le lit. D'autres dans un vase près de la porte.
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_6;J'espère que tout cela va nous mener à une information justifiant cette interruption ?!
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_7;Certaines plumes sont brûlées.
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_8;Hmm.
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_9;Montrez moi.
sequences_ermittler_top_a07_ermittler_daunen_tseq#12;[Ohi pulls the sachet out of his pocket, hands it to the inspector.]
sequences_ermittler_top_a07_ermittler_daunen_tseq#13;[The inspector takes the sachet, opens it and looks inside (Idle).]
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_10;Eh bien... Vous avez peut être déniché quelque chose là.
sequences_ermittler_top_a07_ermittler_daunen_tseq#15;[The inspector shuts the sachet, places it in front of him on the desk.]
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_11;Je pense que quelqu'un a tiré un coup de feu à travers un oreiller ou quelque chose comme ça et que le canon a brûlé le duvet à l'intérieur.
spokentexts_ermittler_top_a07_ermittler_daunen_tseq_st_12;Oui, possible. Essayez de trouver l'oreiller et nous nous occuperons du reste !
texts_ermittler_top_a07_ermittler_geiger_tseq_title;Violoniste
spokentexts_ermittler_top_a07_ermittler_geiger_tseq_st_1;Croyez vous le violoniste ?
spokentexts_ermittler_top_a07_ermittler_geiger_tseq_st_2;C'est la première personne que je vais interroger.
spokentexts_ermittler_top_a07_ermittler_geiger_tseq_st_3;Il assure n'avoir aucun souvenir des dernières heures. Il aurait englouti une bouteille de schnapps.
spokentexts_ermittler_top_a07_ermittler_geiger_tseq_st_4;Il était dans le train et il n'a aucun alibi. Son état d'ébriété n'est peut être qu'une ruse. 
spokentexts_ermittler_top_a07_ermittler_geiger_tseq_st_5_direction;confirming
spokentexts_ermittler_top_a07_ermittler_geiger_tseq_st_5;Il colle au profil. Il voyage beaucoup, fréquente les hautes sphères de la sociétée... Ca pourrait être intéressant.
texts_ermittler_top_a07_ermittler_notiz_tseq_title;Note
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_1;Je suis parvennu à rendre lisible les marques sur le bloc-notes de la baronne !
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_2;Elle a écrit q'un meurtrier était à bord et et qu'elle allait le démasquer. Elle demandait ensuite au destinataire de la retrouver dans la salon à 22 heures.
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_3;Si vous nous parvenons à trouver qui est le destinataire...
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_4;C'était moi.
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_5_direction;surprised
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_5;Monsieur ?
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_6;J'ai trouvé le message sur le sol quand je suis rentré dans ma cabine hier soir. Quelqu'un avait dû le glisser sous la porte.
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_7_direction;surprised, blankly
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_7;Pourquoi n'avez vous rien dit ?!
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_8_direction;distant
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_8;Je n'étais pas au courant que j'avais une obligation envers vous.
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_9_direction;protesting
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_9;Nous sommes partenaires !
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_10_direction;distant
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_10;Pas vraiment. Vous m'assistez jusqu'à ce que nous arrivions au Caire car vous êtes parvenus à rester à bord.
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_11;Mais...
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_12_direction;emphatically
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_12;Avec qui et quand je paratge mes informations reste à mon entière discrétion.
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_13;Soit vous acceptez ceci et vous pouvez continuer à m'assister, soit vous pouvez pvous prélasser sur une chaise-longue pendant le reste du voyage et réfléchir aux actes manqués.
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_14_direction;upset, cheeky
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_14;Et rien de tout cela n'est lié au fait que ces informations ne collent pas avec votre théorie sur le Corbeau ?
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_15;La baronne avait rencontré le meurtrier par le passé. Et cette personne était déjà un meurtrier quand il a embarqué. Le Corbeau n'a toujours été qu'un voleur, jamais un meurtrier !
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_16_direction;dangerously
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_16;Faîtes attention, Officier. M'accusez vous de fausser les faits ?
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_17_direction;chickens out
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_17;Bien sûr que non, monsieur.
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_18;Au travail dans ce cas. Bonne journée, Officier.
texts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_title;Le Corbeau voleur de bijoux ?
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_1_direction;carefully
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_1;Pensez vous... pensez vous vraiment que le Corbeau est derrière tout ça ?
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_2;Il a écrit la lettre posée sur le coffre dans le train. Sans elle, nous n'aurions pas ouvert le coffre et la bombe n'aurait pas explosé.
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_3;Mais... Ca ne lui ressemble pas pourtant. Le Corbeau était célèbre pour n'avoir jamais blssé, et encore moins tué, quiconque lors de ses cambriolages.
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_4;"C'est son écriture. Et il m'a appelé ""Nico"". Personne d'autre ne le fait."
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_5_direction;quietly in the end
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_5;J'ai pourchassé cet homme pendant des années à travers l'Europe. C'EST LUI. Ca ne peut être que lui.
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_6_direction;trying to protest
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_6;Mais les preuves...
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_7_direction;strictly, interrupts him
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_7;Ca suffit.
texts_ermittler_top_a07_ermittler_rabe_taeter_tseq_title;Le voleur de bijoux le meurtrier ?
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_1;Vous pensez que le voleur de bijoux est le meurtrier ?
sequences_ermittler_top_a07_ermittler_rabe_taeter_tseq#8;[The inspector points at the safe (Idle).]
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_10;Notre ami aurait eu besoin d'une autre clé pour ouvrir le coffre et dérober le second Oeil, celle de la baronne.
sequences_ermittler_top_a07_ermittler_rabe_taeter_tseq#13;[The inspector stands normal again.]
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_13_direction;barely controlled
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_13;En tout cas, c'est ce que nous avons laissé entendre.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_15;Que voulez vous dire ?
sequences_ermittler_top_a07_ermittler_rabe_taeter_tseq#4;[The inspector shows Ohi a key.]
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_14;La baronne était connue comme très étourdie. J'ai l'ai convaincue de me donner la troisième clé.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_16_direction;grim, reproaching himself
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_16;Cela semblait plus sûr... pour l'Oeil.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_19;Le voleur fouille la cabine de la baronne à la recherche de la troisième clé...
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_20;Elle rentre du salon plus tôt que prévu...
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_21;...le surprend... et il ne peut pas se permettre de la laisser l'identifier.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_22;Il la séquestre jusqu'à ce qu'une ouverture se profile et ensuite il lui tire dessus.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_23;Le voleur devient ainsi un meurtrier.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_24;... mais il n'a toujours pas toutes les clés.
texts_ermittler_top_a07_ermittler_schlafmittel_antwort1_tseq_title;Hésitant...
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort1_tseq_st_1;Je crois que c'était le Capitaine. Mais il a très bien pu recevoir le verre par quelqu'un d'autre.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort1_tseq_st_2;Découvrez la vérité !
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort1_tseq_st_3;Bien reçu.
texts_ermittler_top_a07_ermittler_schlafmittel_antwort2_tseq_title;Le Capitaine DiConti
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort2_tseq_st_1;Je crois que c'était le Capitaine di Conti...
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort2_tseq_st_2;"Officier, si ""croire"" était suffisant pour des gens comme nous, nous serions devenus prêtres."
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort2_tseq_st_3;Comportez vous comme un policier et découvrez la vérité !
texts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_title;Le Capitaine DiConti
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_1;C'était le Capitaine di Conti.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_2;Vous êtes sûr ?
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_3;Il ne le nie pas.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_4;Mais il dit aussi que les verres sont passés entre de nombreuses mains au fil de la soirée et que tout le monde avait libre accès au champagne.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_5;Donc ça aurait pu être n'importe qui.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_6;Peut être que la question n'est pas de savoir qui a empoisonné le verre, mais qui était la cible...
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_7_direction;thoughtfully
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_7;Pas bête ! Et donc, qui voulaient-ils empoisonné ?
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_8_direction;not confidently
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_8;Le docteur Gebhardt ? C'est son verre que le Capitaine m'a donné.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_9;Hmm. Un docteur d'équipage inconscient... Ce serait plus utile à un meurtrier qu'un officier évanoui.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_10_direction;doubtful
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_10;Vraiment ? Le meurtrier aurait donc pensé que son tir n'allait pas tuer la baronne sur le coup, et que le Docteur Gebhardt allait avoir le temps de la sauver ?
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_11_direction;thoughtfully
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_11;Vous avez raison. C'est improbable.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_12_direction;jokingly
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_12;Mon égo cherche simplement des raisons expliquant qu'on veule la tuer ELLE et pas MOI !
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_13;Bon travail, Zellner.
texts_ermittler_top_a07_ermittler_schlafmittel_erstmalig_tseq_title;Drogues
spokentexts_ermittler_top_a07_ermittler_schlafmittel_erstmalig_tseq_st_1;Et cet...hydrate de chloral ?
spokentexts_ermittler_top_a07_ermittler_schlafmittel_erstmalig_tseq_st_2;... est un sédatif. Peut être dissout dans l'alcool. Il fait effet en à peine quelques minutes et dure pendant plusieurs heures.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_erstmalig_tseq_st_3;Qui vous a donné le verre de champagne ?
texts_ermittler_top_a07_ermittler_schlafmittel_tseq_title;Sédatif
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_1;A propose du sédatif...
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_2;Savez vous comment le verre a atterri dans vos mains ?
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_3;Pas encore.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_4_direction;annoyed
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_4;Donc vous devriez arrêter de me faire perdre mon temps and retournez au travail !
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_6;Qui vous a donné la verre de champagne ?
texts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_title;Circonstances du crime
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_1;Qu'avez vous découvert jusqu'à présent ?
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_2;La baronne a été tué d'une balle dans la poitrine à bout-portant. Nous avons entendu le coup de feu.
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_3;Le meurtrier a fui la cabine rapidement et jeté l'arme du crime plus tard par dessus la rambarde. Une histoire simple pour le moment.
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_4;Mais pourquoi la porte de la cabine était-elle verrouillée ?
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_5;Précisément. Si le meurtrier avait voulu faire croire au suicide, il lui aurait tiré dans la tête et aurait laissé l'arme sur la scène du crime.
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_6;Et si c'était un meurtre, pourquoi prendre la peine de verrouiller la porte de l'intérieur ? Et d'ailleurs, comment y est-il parvenu ?
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_9;... surtout que nous sommes arrivés sur les lieux quelques secondes après et que nous n'avons vu personne près de la cabine.
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_10;Il y a quelque chose qui cloche dans tout ça.
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_11_direction;frustrated, angry
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_11;Parfaitement. Et c'est en train de me rendre fou.
texts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_title;Type d'arme à feu
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_1;Quel est ce type d'arme ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_2;Un pistolet. Un Luger 08.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_3;Un Luger 08 ? David Kreutzer, le violiniste, en possède un !
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_4;Une antiquité...
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_5;Fabriqué un million de fois pendant et après la 1ère Guerre Mondiale. Modèle autrichien.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_6;Le propriétaire est David Kreutzer, le violiniste.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_7;On l'a trouvé hier soir à la proue du navire, complètement ivre. Il a confirmé que c'était bien son pistolet. Mais il assure qu'on le lui avait volé.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_8;Des empreintes ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_9;Rien du tout.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_10;Par contre, il manquait DEUX balles dans le chargeur.
