characters_araber;Araber
sequences_a06_salon_seq_a06_salon_finger#2;[The doctor's hand is pushed into view. He has pointed three fingers out.]
spokentexts_a06_salon_seq_a06_salon_ist_es_schlimm_st_1;C'est grave ?
spokentexts_a06_salon_seq_a06_salon_ist_es_schlimm_st_2;Oui, ça fait très mal.
spokentexts_a06_salon_seq_a06_salon_ist_es_schlimm_st_3;J'ai parlé avec le Dr Gebhardt.
spokentexts_a06_salon_seq_a06_salon_ist_es_schlimm_st_4;Il a subi un violent coup à l'arrière de la tête. Je ne peux pas vraiment dire si c'est grave.
spokentexts_a06_salon_seq_a06_salon_ist_es_schlimm_st_5_direction;angry because he is ignored
spokentexts_a06_salon_seq_a06_salon_ist_es_schlimm_st_5;Mais je peux: CA FAIT VRAIMENT MAL !
spokentexts_a06_salon_seq_a06_salon_oehi_ist_in_ordnung_st_1;Vous allez bien maintenant, Officier.
spokentexts_a06_salon_seq_a06_salon_oehi_ist_in_ordnung_st_2;Le saignement s'est arrêté et la plaie à l'air jolie.
spokentexts_a06_salon_seq_a06_salon_oehi_ist_in_ordnung_st_3;Vous pourrez avoir une légère commotion cérébrale.
spokentexts_a06_salon_seq_a06_salon_oehi_ist_in_ordnung_st_4;Vous avez juste besoin d'une bonne nuit de sommeil et demain votre seule séquelle sera un mal de tête et une bosse impressionnante.
sequences_a06_salon_seq_a06_salon_oehi_ist_in_ordnung#4;[Ohi throws his feets off the couch, sits down.]
spokentexts_a06_salon_seq_a06_salon_oehi_ist_in_ordnung_st_5;Merci.
sequences_a06_salon_seq_a06_salon_oehi_ist_in_ordnung#6;[The captain comes to Ohi, gives him champagne.]
spokentexts_a06_salon_seq_a06_salon_oehi_ist_in_ordnung_st_6;C'est une assez bonne nouvelle a fêter !
spokentexts_a06_salon_seq_a06_salon_oehi_ist_in_ordnung_st_7;Assez parlé d'escrocs et de voleurs ! A partir de maintenant vous pouvez commencer à profiter de votre croisière gratuite.
sequences_a06_salon_seq_a06_salon_oehi_ist_in_ordnung#9;[Shot on Ohi.]
sequences_a06_salon_seq_a06_salon_oehi_ist_in_ordnung#10;[Ohi forces a smile, raises his glass to the captain and takes a sip. He almost choked when the guard comes rushing in. Then he looks at the guard with the glass in his hand(idle).]
sequences_a06_salon_seq_a06_salon_oehi_ist_in_ordnung#11;[Cut to a long shot.]
sequences_a06_salon_seq_a06_salon_rabenjagd_beginnt#0;[The door of the salon opens, the guard rushes in, indicating behind himself (idle).]
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_1_direction;breathless
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_1;Inspecteur !
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_3;Quoi ?
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_4_direction;breathless
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_4;Une ombre noire. Pont supérieur. À l'instant.
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_5;Allons-y jeter un coup d'oeil !
sequences_a06_salon_seq_a06_salon_rabenjagd_beginnt#6;[The guard turns around on the spot and leaving the salon again already.]
sequences_a06_salon_seq_a06_salon_rabenjagd_beginnt#7;[The investigator goes to the security guard.]
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_6;Je viens avec vous.
sequences_a06_salon_seq_a06_salon_rabenjagd_beginnt#9;[Ohi gets up, empties the glass with a last sip and sets it away.]
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_7;Moi aussi.
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_8;Non, vous restez ici.
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_10_direction;emphasizes friendly
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_10;Vous voulez en faire un sujet de discorde ?
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_11_direction;exhales annoyed
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_11;*soupir*
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_12_direction;annoyed
spokentexts_a06_salon_seq_a06_salon_rabenjagd_beginnt_st_12;Si c'est ce que vous voulez, dépêchez-vous au moins...
sequences_a06_salon_seq_a06_salon_rabenjagd_beginnt#17;[Ohi and the doctor are going to the investigator, who is already on his way out.]
